FilePath,AVRO-ID
lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroSequenceFile.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextInputFormat.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextRecordReader.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroInputFormat.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroJob.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMultipleOutputs.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroOutputFormat.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroRecordReader.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroSerialization.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroTextOutputFormat.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroUtf8InputFormat.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroWrapper.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopCombiner.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopMapper.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducerBase.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/Pair.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileReader.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileRecordReader.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherData.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherInputFormat.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherJob.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeyComparator.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherMapRunner.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputFormat.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherPartitioner.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherRecordReader.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherReducer.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetheredProcess.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyRecordWriter.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyValueRecordWriter.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroMultipleOutputs.java,AVRO-1828
lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroOutputFormatBase.java,AVRO-1828
lang/java/mapred/src/test/java/org/apache/avro/hadoop/file/TestHadoopCodecFactory.java,AVRO-1828
lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroInputFormat.java,AVRO-1828
lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroMultipleOutputs.java,AVRO-1828
lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroOutputFormat.java,AVRO-1828
lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroTextOutputFormat.java,AVRO-1828
lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroTextSort.java,AVRO-1828
lang/java/mapred/src/test/java/org/apache/avro/mapred/TestGenericJob.java,AVRO-1828
lang/java/mapred/src/test/java/org/apache/avro/mapred/TestReflectJob.java,AVRO-1828
lang/java/mapred/src/test/java/org/apache/avro/mapred/TestSequenceFileReader.java,AVRO-1828
lang/java/mapred/src/test/java/org/apache/avro/mapred/TestWeather.java,AVRO-1828
lang/java/mapred/src/test/java/org/apache/avro/mapred/TestWordCount.java,AVRO-1828
lang/java/mapred/src/test/java/org/apache/avro/mapred/WordCountUtil.java,AVRO-1828
lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/TetherTask.java,AVRO-1828
lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/WordCountTask.java,AVRO-1828
lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroKeyRecordWriter.java,AVRO-1828
lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroKeyValueRecordWriter.java,AVRO-1828
lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroMultipleOutputs.java,AVRO-1828
lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroMultipleOutputsSyncable.java,AVRO-1828
lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java,AVRO-1828
lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/IDLProtocolMojo.java,AVRO-1828
lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/ProtocolMojo.java,AVRO-1828
lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java,AVRO-1828
lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/AbstractAvroMojoTest.java,AVRO-1828
lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/TestIDLProtocolMojo.java,AVRO-1828
lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/TestProtocolMojo.java,AVRO-1828
lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/TestSchemaMojo.java,AVRO-1828
lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufData.java,AVRO-1828
lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufDatumReader.java,AVRO-1828
lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufDatumWriter.java,AVRO-1828
lang/java/protobuf/src/test/java/org/apache/avro/protobuf/Test.java,AVRO-1828
lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtobuf.java,AVRO-1828
lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.java,AVRO-1828
lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftDatumWriter.java,AVRO-1828
lang/java/thrift/src/test/java/org/apache/avro/thrift/test/E.java,AVRO-1828
lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.java,AVRO-1828
lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Foo.java,AVRO-1828
lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.java,AVRO-1828
lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Nested.java,AVRO-1828
lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Test.java,AVRO-1828
lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,AVRO-1828
lang/java/tools/src/main/java/org/apache/avro/tool/CatTool.java,AVRO-1828
lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetMetaTool.java,AVRO-1828
lang/java/tools/src/main/java/org/apache/avro/tool/DataFileRepairTool.java,AVRO-1828
lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java,AVRO-1828
lang/java/tools/src/main/java/org/apache/avro/tool/FromTextTool.java,AVRO-1828
lang/java/tools/src/main/java/org/apache/avro/tool/IdlTool.java,AVRO-1828
lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,AVRO-1828
lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java,AVRO-1828
lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java,AVRO-1828
lang/java/tools/src/main/java/org/apache/avro/tool/ToTextTool.java,AVRO-1828
lang/java/tools/src/main/java/org/apache/avro/tool/TrevniMetadataTool.java,AVRO-1828
lang/java/tools/src/main/java/org/apache/avro/tool/TrevniToJsonTool.java,AVRO-1828
lang/java/tools/src/main/java/org/apache/avro/tool/TrevniUtil.java,AVRO-1828
lang/java/tools/src/main/java/org/apache/avro/tool/Util.java,AVRO-1828
lang/java/tools/src/test/compiler/output-string/avro/examples/baseball/Player.java,AVRO-1828
lang/java/tools/src/test/compiler/output-string/avro/examples/baseball/Position.java,AVRO-1828
lang/java/tools/src/test/compiler/output/Player.java,AVRO-1828
lang/java/tools/src/test/compiler/output/Position.java,AVRO-1828
lang/java/tools/src/test/java/org/apache/avro/tool/TestCatTool.java,AVRO-1828
lang/java/tools/src/test/java/org/apache/avro/tool/TestCreateRandomFileTool.java,AVRO-1828
lang/java/tools/src/test/java/org/apache/avro/tool/TestDataFileTools.java,AVRO-1828
lang/java/tools/src/test/java/org/apache/avro/tool/TestJsonToFromBinaryFragmentTools.java,AVRO-1828
lang/java/tools/src/test/java/org/apache/avro/tool/TestRpcReceiveAndSendTools.java,AVRO-1828
lang/java/tools/src/test/java/org/apache/avro/tool/TestTextFileTools.java,AVRO-1828
lang/java/tools/src/test/java/org/apache/avro/tool/TestToTrevniTool.java,AVRO-1828
lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/AvroColumnReader.java,AVRO-1828
lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/AvroColumnWriter.java,AVRO-1828
lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/AvroColumnator.java,AVRO-1828
lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/AvroTrevniInputFormat.java,AVRO-1828
lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/AvroTrevniOutputFormat.java,AVRO-1828
lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyInputFormat.java,AVRO-1828
lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyOutputFormat.java,AVRO-1828
lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyRecordReader.java,AVRO-1828
lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyValueInputFormat.java,AVRO-1828
lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyValueOutputFormat.java,AVRO-1828
lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyValueRecordReader.java,AVRO-1828
