Kind,Name,Cyclomatic,CountLineCode
Private Static Class,"org.apache.avro.io.JsonDecoder.ReorderBuffer",,4
Private Method,"org.apache.avro.io.JsonDecoder.advance",2,6
Public Method,"org.apache.avro.io.JsonDecoder.arrayNext",1,4
Private Method,"org.apache.avro.io.JsonDecoder.checkFixed",2,8
Public Method,"org.apache.avro.io.JsonDecoder.configure",2,11
Public Method,"org.apache.avro.io.JsonDecoder.configure",2,11
Public Method,"org.apache.avro.io.JsonDecoder.doAction",16,63
Private Method,"org.apache.avro.io.JsonDecoder.doArrayNext",2,9
Private Method,"org.apache.avro.io.JsonDecoder.doMapNext",2,9
Private Method,"org.apache.avro.io.JsonDecoder.doSkipFixed",3,11
Private Method,"org.apache.avro.io.JsonDecoder.error",1,3
Private Static Method,"org.apache.avro.io.JsonDecoder.getSymbol",2,6
Public Method,"org.apache.avro.io.JsonDecoder.mapNext",1,4
Public Method,"org.apache.avro.io.JsonDecoder.readArrayStart",2,9
Public Method,"org.apache.avro.io.JsonDecoder.readBoolean",2,10
Private Method,"org.apache.avro.io.JsonDecoder.readByteArray",1,4
Public Method,"org.apache.avro.io.JsonDecoder.readBytes",2,10
Public Method,"org.apache.avro.io.JsonDecoder.readDouble",2,10
Public Method,"org.apache.avro.io.JsonDecoder.readEnum",3,15
Public Method,"org.apache.avro.io.JsonDecoder.readFixed",3,13
Public Method,"org.apache.avro.io.JsonDecoder.readFloat",2,10
Public Method,"org.apache.avro.io.JsonDecoder.readIndex",4,19
Public Method,"org.apache.avro.io.JsonDecoder.readInt",2,10
Public Method,"org.apache.avro.io.JsonDecoder.readLong",2,10
Public Method,"org.apache.avro.io.JsonDecoder.readMapStart",2,9
Public Method,"org.apache.avro.io.JsonDecoder.readNull",2,8
Public Method,"org.apache.avro.io.JsonDecoder.readString",1,3
Public Method,"org.apache.avro.io.JsonDecoder.readString",4,16
Public Method,"org.apache.avro.io.JsonDecoder.skipArray",2,11
Public Method,"org.apache.avro.io.JsonDecoder.skipBytes",2,8
Public Method,"org.apache.avro.io.JsonDecoder.skipFixed",1,4
Protected Method,"org.apache.avro.io.JsonDecoder.skipFixed",1,5
Public Method,"org.apache.avro.io.JsonDecoder.skipMap",2,11
Public Method,"org.apache.avro.io.JsonDecoder.skipString",4,14
Public Class,"org.apache.avro.io.JsonEncoder",,202
Constructor,"org.apache.avro.io.JsonEncoder.JsonEncoder",1,3
Constructor,"org.apache.avro.io.JsonEncoder.JsonEncoder",1,3
Constructor,"org.apache.avro.io.JsonEncoder.JsonEncoder",1,4
Public Method,"org.apache.avro.io.JsonEncoder.configure",1,4
Private Method,"org.apache.avro.io.JsonEncoder.configure",3,9
Public Method,"org.apache.avro.io.JsonEncoder.doAction",5,13
Public Method,"org.apache.avro.io.JsonEncoder.flush",2,6
Private Static Method,"org.apache.avro.io.JsonEncoder.getJsonGenerator",3,19
Anonymous Class,"org.apache.avro.io.JsonEncoder.getJsonGenerator.(Anon_1)",,5
Public Method,"org.apache.avro.io.JsonEncoder.getJsonGenerator.(Anon_1).writeRootValueSeparator",1,3
Public Method,"org.apache.avro.io.JsonEncoder.startItem",2,7
Public Method,"org.apache.avro.io.JsonEncoder.writeArrayEnd",2,8
Public Method,"org.apache.avro.io.JsonEncoder.writeArrayStart",1,6
Public Method,"org.apache.avro.io.JsonEncoder.writeBoolean",1,4
Private Method,"org.apache.avro.io.JsonEncoder.writeByteArray",1,3
Public Method,"org.apache.avro.io.JsonEncoder.writeBytes",2,9
Public Method,"org.apache.avro.io.JsonEncoder.writeBytes",1,4
Public Method,"org.apache.avro.io.JsonEncoder.writeDouble",1,4
Public Method,"org.apache.avro.io.JsonEncoder.writeEnum",2,8
Public Method,"org.apache.avro.io.JsonEncoder.writeFixed",2,9
Public Method,"org.apache.avro.io.JsonEncoder.writeFloat",1,4
Public Method,"org.apache.avro.io.JsonEncoder.writeIndex",2,11
Public Method,"org.apache.avro.io.JsonEncoder.writeInt",1,4
Public Method,"org.apache.avro.io.JsonEncoder.writeLong",1,4
Public Method,"org.apache.avro.io.JsonEncoder.writeMapEnd",2,8
Public Method,"org.apache.avro.io.JsonEncoder.writeMapStart",1,6
Public Method,"org.apache.avro.io.JsonEncoder.writeNull",1,4
Public Method,"org.apache.avro.io.JsonEncoder.writeString",1,3
Public Method,"org.apache.avro.io.JsonEncoder.writeString",2,9
Public Abstract Class,"org.apache.avro.io.ParsingDecoder",,43
Protected Constructor,"org.apache.avro.io.ParsingDecoder.ParsingDecoder",1,3
Public Method,"org.apache.avro.io.ParsingDecoder.skipAction",1,3
Protected Abstract Method,"org.apache.avro.io.ParsingDecoder.skipFixed",0,1
Public Method,"org.apache.avro.io.ParsingDecoder.skipTopSymbol",14,31
Public Abstract Class,"org.apache.avro.io.ParsingEncoder",,30
Protected Method,"org.apache.avro.io.ParsingEncoder.depth",1,3
Protected Method,"org.apache.avro.io.ParsingEncoder.pop",2,6
Protected Method,"org.apache.avro.io.ParsingEncoder.push",2,6
Public Method,"org.apache.avro.io.ParsingEncoder.setItemCount",2,6
Public Method,"org.apache.avro.io.ParsingEncoder.startItem",1,3
Public Class,"org.apache.avro.io.ResolvingDecoder",,197
Constructor,"org.apache.avro.io.ResolvingDecoder.ResolvingDecoder",1,3
Private Constructor,"org.apache.avro.io.ResolvingDecoder.ResolvingDecoder",1,3
Public Method,"org.apache.avro.io.ResolvingDecoder.doAction",10,30
Public Method,"org.apache.avro.io.ResolvingDecoder.drain",1,3
Public Method,"org.apache.avro.io.ResolvingDecoder.readBytes",2,10
Public Method,"org.apache.avro.io.ResolvingDecoder.readDouble",4,13
Public Method,"org.apache.avro.io.ResolvingDecoder.readEnum",3,13
Public Method,"org.apache.avro.io.ResolvingDecoder.readFieldOrder",1,3
Public Method,"org.apache.avro.io.ResolvingDecoder.readFieldOrderIfDiff",2,4
Public Method,"org.apache.avro.io.ResolvingDecoder.readFloat",3,11
Public Method,"org.apache.avro.io.ResolvingDecoder.readIndex",2,14
Public Method,"org.apache.avro.io.ResolvingDecoder.readLong",3,11
Public Method,"org.apache.avro.io.ResolvingDecoder.readString",2,9
Public Method,"org.apache.avro.io.ResolvingDecoder.readString",2,9
Public Static Method,"org.apache.avro.io.ResolvingDecoder.resolve",3,9
Public Method,"org.apache.avro.io.ResolvingDecoder.skipAction",7,19
Public Method,"org.apache.avro.io.ResolvingDecoder.skipBytes",2,9
Public Method,"org.apache.avro.io.ResolvingDecoder.skipString",2,9
Public Class,"org.apache.avro.io.ValidatingDecoder",,180
Constructor,"org.apache.avro.io.ValidatingDecoder.ValidatingDecoder",1,3
Constructor,"org.apache.avro.io.ValidatingDecoder.ValidatingDecoder",1,4
Public Method,"org.apache.avro.io.ValidatingDecoder.arrayNext",2,8
Private Method,"org.apache.avro.io.ValidatingDecoder.checkFixed",2,8
Public Method,"org.apache.avro.io.ValidatingDecoder.configure",1,5
Public Method,"org.apache.avro.io.ValidatingDecoder.doAction",1,3
Private Static Method,"org.apache.avro.io.ValidatingDecoder.getSymbol",2,6
Public Method,"org.apache.avro.io.ValidatingDecoder.mapNext",2,8
Public Method,"org.apache.avro.io.ValidatingDecoder.readArrayStart",2,8
Public Method,"org.apache.avro.io.ValidatingDecoder.readBoolean",1,4
Public Method,"org.apache.avro.io.ValidatingDecoder.readBytes",1,4
Public Method,"org.apache.avro.io.ValidatingDecoder.readDouble",1,4
Public Method,"org.apache.avro.io.ValidatingDecoder.readEnum",2,9
Public Method,"org.apache.avro.io.ValidatingDecoder.readFixed",1,4
Public Method,"org.apache.avro.io.ValidatingDecoder.readFloat",1,4
Public Method,"org.apache.avro.io.ValidatingDecoder.readIndex",1,7
Public Method,"org.apache.avro.io.ValidatingDecoder.readInt",1,4
Public Method,"org.apache.avro.io.ValidatingDecoder.readLong",1,4
Public Method,"org.apache.avro.io.ValidatingDecoder.readMapStart",2,8
Public Method,"org.apache.avro.io.ValidatingDecoder.readNull",1,4
Public Method,"org.apache.avro.io.ValidatingDecoder.readString",1,4
Public Method,"org.apache.avro.io.ValidatingDecoder.readString",1,4
Public Method,"org.apache.avro.io.ValidatingDecoder.skipArray",3,10
Public Method,"org.apache.avro.io.ValidatingDecoder.skipBytes",1,4
Public Method,"org.apache.avro.io.ValidatingDecoder.skipFixed",1,4
Protected Method,"org.apache.avro.io.ValidatingDecoder.skipFixed",1,5
Public Method,"org.apache.avro.io.ValidatingDecoder.skipMap",3,10
Public Method,"org.apache.avro.io.ValidatingDecoder.skipString",1,4
Public Class,"org.apache.avro.io.ValidatingEncoder",,139
Constructor,"org.apache.avro.io.ValidatingEncoder.ValidatingEncoder",1,3
Constructor,"org.apache.avro.io.ValidatingEncoder.ValidatingEncoder",1,4
Public Method,"org.apache.avro.io.ValidatingEncoder.configure",1,5
Public Method,"org.apache.avro.io.ValidatingEncoder.doAction",1,3
Public Method,"org.apache.avro.io.ValidatingEncoder.flush",1,3
Public Method,"org.apache.avro.io.ValidatingEncoder.setItemCount",1,4
Public Method,"org.apache.avro.io.ValidatingEncoder.startItem",1,4
Public Method,"org.apache.avro.io.ValidatingEncoder.writeArrayEnd",1,5
Public Method,"org.apache.avro.io.ValidatingEncoder.writeArrayStart",1,5
Public Method,"org.apache.avro.io.ValidatingEncoder.writeBoolean",1,4
Public Method,"org.apache.avro.io.ValidatingEncoder.writeBytes",1,4
Public Method,"org.apache.avro.io.ValidatingEncoder.writeBytes",1,4
Public Method,"org.apache.avro.io.ValidatingEncoder.writeDouble",1,4
Public Method,"org.apache.avro.io.ValidatingEncoder.writeEnum",2,8
Public Method,"org.apache.avro.io.ValidatingEncoder.writeFixed",2,9
Public Method,"org.apache.avro.io.ValidatingEncoder.writeFloat",1,4
Public Method,"org.apache.avro.io.ValidatingEncoder.writeIndex",1,6
Public Method,"org.apache.avro.io.ValidatingEncoder.writeInt",1,4
Public Method,"org.apache.avro.io.ValidatingEncoder.writeLong",1,4
Public Method,"org.apache.avro.io.ValidatingEncoder.writeMapEnd",1,5
Public Method,"org.apache.avro.io.ValidatingEncoder.writeMapStart",1,5
Public Method,"org.apache.avro.io.ValidatingEncoder.writeNull",1,4
Public Method,"org.apache.avro.io.ValidatingEncoder.writeString",1,4
Public Method,"org.apache.avro.io.ValidatingEncoder.writeString",1,4
Public Method,"org.apache.avro.io.ValidatingEncoder.writeString",1,4
Package,"org.apache.avro.io.parsing",,990
Public Class,"org.apache.avro.io.parsing.JsonGrammarGenerator",,52
Public Method,"org.apache.avro.io.parsing.JsonGrammarGenerator.generate",1,3
Public Method,"org.apache.avro.io.parsing.JsonGrammarGenerator.generate",17,45
Public Class,"org.apache.avro.io.parsing.Parser",,89
Public Interface,"org.apache.avro.io.parsing.Parser.ActionHandler",,3
Abstract Method,"org.apache.avro.io.parsing.Parser.ActionHandler.doAction",0,1
Public Constructor,"org.apache.avro.io.parsing.Parser.Parser",1,6
Public Method,"org.apache.avro.io.parsing.Parser.advance",7,21
Public Method,"org.apache.avro.io.parsing.Parser.depth",1,3
Private Method,"org.apache.avro.io.parsing.Parser.expandStack",1,3
Public Method,"org.apache.avro.io.parsing.Parser.popSymbol",1,3
Public Method,"org.apache.avro.io.parsing.Parser.processImplicitActions",4,14
Public Method,"org.apache.avro.io.parsing.Parser.processTrailingImplicitActions",3,11
Public Method,"org.apache.avro.io.parsing.Parser.pushProduction",2,8
Public Method,"org.apache.avro.io.parsing.Parser.pushSymbol",2,6
Public Method,"org.apache.avro.io.parsing.Parser.reset",1,3
Public Method,"org.apache.avro.io.parsing.Parser.topSymbol",1,3
Public Class,"org.apache.avro.io.parsing.ResolvingGrammarGenerator",,236
Anonymous Class,"org.apache.avro.io.parsing.ResolvingGrammarGenerator.(Anon_1)",,5
Protected Method,"org.apache.avro.io.parsing.ResolvingGrammarGenerator.(Anon_1).encode",1,3
Static Method,"org.apache.avro.io.parsing.ResolvingGrammarGenerator.encode",30,95
Public Method,"org.apache.avro.io.parsing.ResolvingGrammarGenerator.generate",1,4
Private Method,"org.apache.avro.io.parsing.ResolvingGrammarGenerator.generate",18,64
Private Static Method,"org.apache.avro.io.parsing.ResolvingGrammarGenerator.getBinary",1,7
Private Method,"org.apache.avro.io.parsing.ResolvingGrammarGenerator.simpleGen",18,55
Public Class,"org.apache.avro.io.parsing.SkipParser",,38
Public Interface,"org.apache.avro.io.parsing.SkipParser.SkipHandler",,4
Abstract Method,"org.apache.avro.io.parsing.SkipParser.SkipHandler.skipAction",0,1
Abstract Method,"org.apache.avro.io.parsing.SkipParser.SkipHandler.skipTopSymbol",0,1
Public Constructor,"org.apache.avro.io.parsing.SkipParser.SkipParser",1,4
Public Method,"org.apache.avro.io.parsing.SkipParser.skipRepeater",1,7
Public Method,"org.apache.avro.io.parsing.SkipParser.skipSymbol",1,5
Public Method,"org.apache.avro.io.parsing.SkipParser.skipTo",4,15
Public Abstract Class,"org.apache.avro.io.parsing.Symbol",,453
Public Static Class,"org.apache.avro.io.parsing.Symbol.Alternative",,36
Private Constructor,"org.apache.avro.io.parsing.Symbol.Alternative.Alternative",1,5
Public Method,"org.apache.avro.io.parsing.Symbol.Alternative.findLabel",4,10
Public Method,"org.apache.avro.io.parsing.Symbol.Alternative.flatten",2,7
Public Method,"org.apache.avro.io.parsing.Symbol.Alternative.getLabel",1,3
Public Method,"org.apache.avro.io.parsing.Symbol.Alternative.getSymbol",1,3
Public Method,"org.apache.avro.io.parsing.Symbol.Alternative.size",1,3
Public Static Class,"org.apache.avro.io.parsing.Symbol.DefaultStartAction",,7
Public Constructor,"org.apache.avro.io.parsing.Symbol.DefaultStartAction.DefaultStartAction",1,3
Public Static Class,"org.apache.avro.io.parsing.Symbol.EnumAdjustAction",,17
Public Constructor,"org.apache.avro.io.parsing.Symbol.EnumAdjustAction.EnumAdjustAction",3,12
Public Static Class,"org.apache.avro.io.parsing.Symbol.EnumLabelsAction",,21
Public Constructor,"org.apache.avro.io.parsing.Symbol.EnumLabelsAction.EnumLabelsAction",1,4
Public Method,"org.apache.avro.io.parsing.Symbol.EnumLabelsAction.findLabel",4,10
Public Method,"org.apache.avro.io.parsing.Symbol.EnumLabelsAction.getLabel",1,3
Public Static Class,"org.apache.avro.io.parsing.Symbol.ErrorAction",,6
Private Constructor,"org.apache.avro.io.parsing.Symbol.ErrorAction.ErrorAction",1,3
Public Static Class,"org.apache.avro.io.parsing.Symbol.FieldAdjustAction",,11
Public Constructor,"org.apache.avro.io.parsing.Symbol.FieldAdjustAction.FieldAdjustAction",1,5
Public Static Class,"org.apache.avro.io.parsing.Symbol.FieldOrderAction",,12
Public Constructor,"org.apache.avro.io.parsing.Symbol.FieldOrderAction.FieldOrderAction",2,7
Private Static Class,"org.apache.avro.io.parsing.Symbol.Fixup",,8
Public Constructor,"org.apache.avro.io.parsing.Symbol.Fixup.Fixup",1,4
Public Static Class,"org.apache.avro.io.parsing.Symbol.ImplicitAction",,10
Private Constructor,"org.apache.avro.io.parsing.Symbol.ImplicitAction.ImplicitAction",1,3
Private Constructor,"org.apache.avro.io.parsing.Symbol.ImplicitAction.ImplicitAction",1,4
Public Static Class,"org.apache.avro.io.parsing.Symbol.IntCheckAction",,8
Public Constructor,"org.apache.avro.io.parsing.Symbol.IntCheckAction.IntCheckAction",1,4
Public Enum Type,"org.apache.avro.io.parsing.Symbol.Kind",,9
Public Method,"org.apache.avro.io.parsing.Symbol.Kind.valueOf",1,0
Public Method,"org.apache.avro.io.parsing.Symbol.Kind.values",1,0
Public Static Class,"org.apache.avro.io.parsing.Symbol.Repeater",,19
Private Constructor,"org.apache.avro.io.parsing.Symbol.Repeater.Repeater",1,5
Public Method,"org.apache.avro.io.parsing.Symbol.Repeater.flatten",1,5
Private Static Method,"org.apache.avro.io.parsing.Symbol.Repeater.makeProduction",1,5
Public Static Class,"org.apache.avro.io.parsing.Symbol.ResolvingAction",,12
Private Constructor,"org.apache.avro.io.parsing.Symbol.ResolvingAction.ResolvingAction",1,4
Public Method,"org.apache.avro.io.parsing.Symbol.ResolvingAction.flatten",1,3
Protected Static Class,"org.apache.avro.io.parsing.Symbol.Root",,11
Private Constructor,"org.apache.avro.io.parsing.Symbol.Root.Root",1,4
Private Static Method,"org.apache.avro.io.parsing.Symbol.Root.makeProduction",1,5
Protected Static Class,"org.apache.avro.io.parsing.Symbol.Sequence",,53
Private Constructor,"org.apache.avro.io.parsing.Symbol.Sequence.Sequence",1,3
Public Method,"org.apache.avro.io.parsing.Symbol.Sequence.flatten",3,15
Public Method,"org.apache.avro.io.parsing.Symbol.Sequence.flattenedSize",1,3
Public Method,"org.apache.avro.io.parsing.Symbol.Sequence.get",1,3
Public Method,"org.apache.avro.io.parsing.Symbol.Sequence.iterator",1,21
Anonymous Class,"org.apache.avro.io.parsing.Symbol.Sequence.iterator.(Anon_1)",,18
Public Method,"org.apache.avro.io.parsing.Symbol.Sequence.iterator.(Anon_1).hasNext",1,3
Public Method,"org.apache.avro.io.parsing.Symbol.Sequence.iterator.(Anon_1).next",2,7
Public Method,"org.apache.avro.io.parsing.Symbol.Sequence.iterator.(Anon_1).remove",1,3
Public Method,"org.apache.avro.io.parsing.Symbol.Sequence.size",1,3
Public Static Class,"org.apache.avro.io.parsing.Symbol.SkipAction",,12
Public Constructor,"org.apache.avro.io.parsing.Symbol.SkipAction.SkipAction",1,4
Public Method,"org.apache.avro.io.parsing.Symbol.SkipAction.flatten",1,3
Protected Constructor,"org.apache.avro.io.parsing.Symbol.Symbol",1,3
Protected Constructor,"org.apache.avro.io.parsing.Symbol.Symbol",1,4
Private Static Class,"org.apache.avro.io.parsing.Symbol.Terminal",,11
Public Constructor,"org.apache.avro.io.parsing.Symbol.Terminal.Terminal",1,4
Public Method,"org.apache.avro.io.parsing.Symbol.Terminal.toString",1,3
Public Static Class,"org.apache.avro.io.parsing.Symbol.UnionAdjustAction",,13
Public Constructor,"org.apache.avro.io.parsing.Symbol.UnionAdjustAction.UnionAdjustAction",1,4
Public Method,"org.apache.avro.io.parsing.Symbol.UnionAdjustAction.flatten",1,3
Public Static Class,"org.apache.avro.io.parsing.Symbol.WriterUnionAction",,4
Private Constructor,"org.apache.avro.io.parsing.Symbol.WriterUnionAction.WriterUnionAction",1,2
Static Method,"org.apache.avro.io.parsing.Symbol.alt",1,3
Private Static Method,"org.apache.avro.io.parsing.Symbol.copyFixups",3,8
Public Static Method,"org.apache.avro.io.parsing.Symbol.defaultStartAction",1,3
Public Static Method,"org.apache.avro.io.parsing.Symbol.enumAdjustAction",1,3
Public Static Method,"org.apache.avro.io.parsing.Symbol.enumLabelsAction",1,3
Static Method,"org.apache.avro.io.parsing.Symbol.error",1,3
Public Static Method,"org.apache.avro.io.parsing.Symbol.fieldAdjustAction",1,3
Public Static Method,"org.apache.avro.io.parsing.Symbol.fieldOrderAction",1,3
Public Method,"org.apache.avro.io.parsing.Symbol.flatten",1,3
Static Method,"org.apache.avro.io.parsing.Symbol.flatten",5,21
Public Method,"org.apache.avro.io.parsing.Symbol.flattenedSize",1,3
Protected Static Method,"org.apache.avro.io.parsing.Symbol.flattenedSize",3,12
Public Static Method,"org.apache.avro.io.parsing.Symbol.hasErrors",1,3
Private Static Method,"org.apache.avro.io.parsing.Symbol.hasErrors",11,30
Private Static Method,"org.apache.avro.io.parsing.Symbol.hasErrors",5,13
Public Static Method,"org.apache.avro.io.parsing.Symbol.intCheckAction",1,3
Static Method,"org.apache.avro.io.parsing.Symbol.repeat",1,3
Static Method,"org.apache.avro.io.parsing.Symbol.resolve",1,3
Static Method,"org.apache.avro.io.parsing.Symbol.root",1,3
Static Method,"org.apache.avro.io.parsing.Symbol.seq",1,3
Public Static Method,"org.apache.avro.io.parsing.Symbol.skipAction",1,3
Public Static Method,"org.apache.avro.io.parsing.Symbol.unionAdjustAction",1,3
Public Static Method,"org.apache.avro.io.parsing.Symbol.writerUnionAction",1,3
Public Class,"org.apache.avro.io.parsing.ValidatingGrammarGenerator",,77
Static Class,"org.apache.avro.io.parsing.ValidatingGrammarGenerator.LitS",,16
Public Constructor,"org.apache.avro.io.parsing.ValidatingGrammarGenerator.LitS.LitS",1,3
Public Method,"org.apache.avro.io.parsing.ValidatingGrammarGenerator.LitS.equals",2,5
Public Method,"org.apache.avro.io.parsing.ValidatingGrammarGenerator.LitS.hashCode",1,3
Public Method,"org.apache.avro.io.parsing.ValidatingGrammarGenerator.generate",1,3
Public Method,"org.apache.avro.io.parsing.ValidatingGrammarGenerator.generate",18,56
Package,"org.apache.avro.ipc",,1704
Public Generic Class,"org.apache.avro.ipc.CallFuture",,73
Public Constructor,"org.apache.avro.ipc.CallFuture.CallFuture",1,3
Public Constructor,"org.apache.avro.ipc.CallFuture.CallFuture",1,3
TypeVariable,"org.apache.avro.ipc.CallFuture.T",,0
Public Method,"org.apache.avro.ipc.CallFuture.await",1,3
Public Method,"org.apache.avro.ipc.CallFuture.await",2,5
Public Method,"org.apache.avro.ipc.CallFuture.cancel",1,3
Public Method,"org.apache.avro.ipc.CallFuture.get",2,7
Public Method,"org.apache.avro.ipc.CallFuture.get",3,10
Public Method,"org.apache.avro.ipc.CallFuture.getError",1,3
Public Method,"org.apache.avro.ipc.CallFuture.getResult",1,3
Public Method,"org.apache.avro.ipc.CallFuture.handleError",2,7
Public Method,"org.apache.avro.ipc.CallFuture.handleResult",2,7
Public Method,"org.apache.avro.ipc.CallFuture.isCancelled",1,3
Public Method,"org.apache.avro.ipc.CallFuture.isDone",1,3
Public Generic Interface,"org.apache.avro.ipc.Callback",,4
TypeVariable,"org.apache.avro.ipc.Callback.T",,0
Abstract Method,"org.apache.avro.ipc.Callback.handleError",0,1
Abstract Method,"org.apache.avro.ipc.Callback.handleResult",0,1
Public Class,"org.apache.avro.ipc.DatagramServer",,42
Public Constructor,"org.apache.avro.ipc.DatagramServer.DatagramServer",1,9
Public Method,"org.apache.avro.ipc.DatagramServer.close",1,3
Public Method,"org.apache.avro.ipc.DatagramServer.getPort",1,3
Public Static Method,"org.apache.avro.ipc.DatagramServer.main",1,6
Public Method,"org.apache.avro.ipc.DatagramServer.run",4,12
Public Class,"org.apache.avro.ipc.DatagramTransceiver",,48
Public Constructor,"org.apache.avro.ipc.DatagramTransceiver.DatagramTransceiver",1,4
Public Constructor,"org.apache.avro.ipc.DatagramTransceiver.DatagramTransceiver",1,3
Public Method,"org.apache.avro.ipc.DatagramTransceiver.getRemoteName",1,3
Public Method,"org.apache.avro.ipc.DatagramTransceiver.readBuffers",3,17
Public Method,"org.apache.avro.ipc.DatagramTransceiver.writeBuffers",2,11
Public Class,"org.apache.avro.ipc.HttpTransceiver",,85
Public Constructor,"org.apache.avro.ipc.HttpTransceiver.HttpTransceiver",1,3
Public Constructor,"org.apache.avro.ipc.HttpTransceiver.HttpTransceiver",1,4
Static Method,"org.apache.avro.ipc.HttpTransceiver.getLength",2,9
Public Method,"org.apache.avro.ipc.HttpTransceiver.getRemoteName",1,3
Public Method,"org.apache.avro.ipc.HttpTransceiver.readBuffers",1,5
Static Method,"org.apache.avro.ipc.HttpTransceiver.readBuffers",5,19
Public Method,"org.apache.avro.ipc.HttpTransceiver.setTimeout",1,3
Public Method,"org.apache.avro.ipc.HttpTransceiver.writeBuffers",2,15
Static Method,"org.apache.avro.ipc.HttpTransceiver.writeBuffers",2,8
Private Static Method,"org.apache.avro.ipc.HttpTransceiver.writeLength",1,6
Public Class,"org.apache.avro.ipc.Ipc",,31
Private Constructor,"org.apache.avro.ipc.Ipc.Ipc",1,2
Public Static Method,"org.apache.avro.ipc.Ipc.createServer",5,18
Public Static Method,"org.apache.avro.ipc.Ipc.createTransceiver",3,8
Public Class,"org.apache.avro.ipc.LocalTransceiver",,22
Public Constructor,"org.apache.avro.ipc.LocalTransceiver.LocalTransceiver",1,3
Public Method,"org.apache.avro.ipc.LocalTransceiver.getRemoteName",1,3
Public Method,"org.apache.avro.ipc.LocalTransceiver.readBuffers",1,3
Public Method,"org.apache.avro.ipc.LocalTransceiver.transceive",1,3
Public Method,"org.apache.avro.ipc.LocalTransceiver.writeBuffers",1,3
Public Class,"org.apache.avro.ipc.RPCContext",,91
Public Method,"org.apache.avro.ipc.RPCContext.error",1,3
Public Method,"org.apache.avro.ipc.RPCContext.getHandshakeRequest",1,3
Public Method,"org.apache.avro.ipc.RPCContext.getHandshakeResponse",1,3
Public Method,"org.apache.avro.ipc.RPCContext.getMessage",1,3
Public Method,"org.apache.avro.ipc.RPCContext.getRequestPayload",1,3
Public Method,"org.apache.avro.ipc.RPCContext.getResponsePayload",1,3
Public Method,"org.apache.avro.ipc.RPCContext.isError",1,3
Public Method,"org.apache.avro.ipc.RPCContext.requestCallMeta",2,6
Public Method,"org.apache.avro.ipc.RPCContext.requestHandshakeMeta",2,5
Public Method,"org.apache.avro.ipc.RPCContext.response",1,3
Public Method,"org.apache.avro.ipc.RPCContext.responseCallMeta",2,6
Public Method,"org.apache.avro.ipc.RPCContext.responseHandshakeMeta",2,5
Method,"org.apache.avro.ipc.RPCContext.setError",1,4
Public Method,"org.apache.avro.ipc.RPCContext.setHandshakeRequest",1,3
Public Method,"org.apache.avro.ipc.RPCContext.setHandshakeResponse",1,3
Public Method,"org.apache.avro.ipc.RPCContext.setMessage",1,3
Method,"org.apache.avro.ipc.RPCContext.setRequestCallMeta",1,3
Method,"org.apache.avro.ipc.RPCContext.setRequestHandshakeMeta",1,3
Public Method,"org.apache.avro.ipc.RPCContext.setRequestPayload",1,3
Method,"org.apache.avro.ipc.RPCContext.setResponse",1,4
Method,"org.apache.avro.ipc.RPCContext.setResponseCallMeta",1,3
Method,"org.apache.avro.ipc.RPCContext.setResponseHandshakeMeta",1,3
Public Method,"org.apache.avro.ipc.RPCContext.setResponsePayload",1,3
Public Class,"org.apache.avro.ipc.RPCPlugin",,16
Public Method,"org.apache.avro.ipc.RPCPlugin.clientFinishConnect",1,2
Public Method,"org.apache.avro.ipc.RPCPlugin.clientReceiveResponse",1,2
Public Method,"org.apache.avro.ipc.RPCPlugin.clientSendRequest",1,2
Public Method,"org.apache.avro.ipc.RPCPlugin.clientStartConnect",1,2
Public Method,"org.apache.avro.ipc.RPCPlugin.serverConnecting",1,2
Public Method,"org.apache.avro.ipc.RPCPlugin.serverReceiveRequest",1,2
Public Method,"org.apache.avro.ipc.RPCPlugin.serverSendResponse",1,2
Public Abstract Class,"org.apache.avro.ipc.Requestor",,350
Class,"org.apache.avro.ipc.Requestor.Request",,60
Public Constructor,"org.apache.avro.ipc.Requestor.Request.Request",1,3
Public Constructor,"org.apache.avro.ipc.Requestor.Request.Request",1,6
Public Constructor,"org.apache.avro.ipc.Requestor.Request.Request",1,6
Public Method,"org.apache.avro.ipc.Requestor.Request.getBytes",3,22
Public Method,"org.apache.avro.ipc.Requestor.Request.getContext",1,3
Public Method,"org.apache.avro.ipc.Requestor.Request.getMessage",3,9
Public Method,"org.apache.avro.ipc.Requestor.Request.getMessageName",1,3
Protected Constructor,"org.apache.avro.ipc.Requestor.Requestor",1,5
Class,"org.apache.avro.ipc.Requestor.Response",,39
Public Constructor,"org.apache.avro.ipc.Requestor.Response.Response",1,3
Public Constructor,"org.apache.avro.ipc.Requestor.Response.Response",1,4
Public Method,"org.apache.avro.ipc.Requestor.Response.getResponse",7,28
Protected Generic Class,"org.apache.avro.ipc.Requestor.TransceiverCallback",,44
TypeVariable,"org.apache.avro.ipc.Requestor.TransceiverCallback.T",,0
Public Constructor,"org.apache.avro.ipc.Requestor.TransceiverCallback.TransceiverCallback",1,4
Public Method,"org.apache.avro.ipc.Requestor.TransceiverCallback.handleError",1,3
Public Method,"org.apache.avro.ipc.Requestor.TransceiverCallback.handleResult",7,30
Public Method,"org.apache.avro.ipc.Requestor.addRPCPlugin",1,3
Public Method,"org.apache.avro.ipc.Requestor.getLocal",1,3
